make_model,component_id,equipment_type,make,model,failure_count,mtbf_hours,mtbr_hours,mttr_hours,failure_rate_per_1000h,vessels_affected,root_cause_human_error,root_cause_operational_error,root_cause_machinery_failure,root_cause_other,root_cause_unknown,root_cause_percentage_confirmed,first_failure_date,last_failure_date,top_failure_mode,top_failure_mode_count,top_failure_mode_rate,failure_mode_distribution,trend,action_inspect_count,action_repair_count,action_replace_count,action_temporary_count,action_recurrence_rate,action_recurrence_by_type,highest_recurrence_action,highest_recurrence_rate,mtbf_before_action,mtbf_after_action,action_permanently_eliminates,stakeholder_communication_summary,estimated_cost_per_failure,total_cost_impact,stock_risk,parts_per_failure,top_parts,top_parts_consumption,parts_detail_json,fleet_avg_mtbf_hours,mtbf_vs_fleet,total_failures,total_vessels,overall_mtbf_hours,overall_failure_rate_per_1000h,component_count,first_failure_date_summary,last_failure_date_summary,equipment_type_summary,make_summary,model_summary,fleet_avg_mtbf_hours_summary,fleet_avg_failure_rate_per_1000h,bad_actor_rank,is_bad_actor
WARTSILA CORP 4L20D2,Exhaust valve,Aux Engine,WARTSILA CORP,4L20D2,1,,,,,1,0,0,2,13,0,100.0,2025-07-11,2025-07-11,High Temperature,15,15000.0,"{'High Temperature': {'count': 15, 'failure_rate': 15000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,communication,,,,,,,,903.1015854056559,,150,6,1447.5470760233918,2.6542028178382493,10,2025-01-02,2025-12-22,Aux Engine,WARTSILA CORP,4L20D2,903.1015854056559,3.8932163757871767,,
WARTSILA CORP 4L20D2,Fuel System,Aux Engine,WARTSILA CORP,4L20D2,4,2264.0,,,0.5889281507656066,1,0,0,11,45,0,100.0,2025-02-25,2025-12-05,Other,56,8.244994110718492,"{'Other': {'count': 56, 'failure_rate': 8.244994110718492, 'mtbf': 123.49090909090908, 'vessels': 1}}",→,0,0,0,0,78.57142857142857,{'Other': 78.57142857142857},Other,78.57142857142857,,,False,communication,93.75,375.0,Low,13.5,"['FO Injector', 'FO Pump']","[41, 13]","[{""part_name"": ""FO Injector"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""FO Pump"", ""count"": 13, ""unit_cost"": 17.31, ""total_cost"": 225.0}]",903.1015854056559,150.6916205869636,150,6,1447.5470760233918,2.6542028178382493,10,2025-01-02,2025-12-22,Aux Engine,WARTSILA CORP,4L20D2,903.1015854056559,3.8932163757871767,6.0,True
WARTSILA CORP 4L20D2,Hydraulic Hose,Aux Engine,WARTSILA CORP,4L20D2,1,,,,,1,0,0,2,12,0,100.0,2025-01-21,2025-01-21,Other,14,14000.0,"{'Other': {'count': 14, 'failure_rate': 14000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,100.0,100.0,Low,73.0,['Flex Hose'],[73],"[{""part_name"": ""Flex Hose"", ""count"": 73, ""unit_cost"": 1.37, ""total_cost"": 100.0}]",903.1015854056559,,150,6,1447.5470760233918,2.6542028178382493,10,2025-01-02,2025-12-22,Aux Engine,WARTSILA CORP,4L20D2,903.1015854056559,3.8932163757871767,,
WARTSILA CORP 4L20D2,Lubrication System,Aux Engine,WARTSILA CORP,4L20D2,5,1452.0,,,0.8608815426997245,1,0,0,23,77,0,100.0,2025-03-06,2025-11-03,HIGH TEMPERATURE,11,11000.0,"{'HIGH TEMPERATURE': {'count': 11, 'failure_rate': 11000.0, 'mtbf': 0.0, 'vessels': 1}, 'Other': {'count': 89, 'failure_rate': 53.74396135265701, 'mtbf': 18.818181818181817, 'vessels': 1}}",↑,0,0,0,0,89.0,{'Other': 89.0},Other,89.0,192.0,2580.0,True,communication,136.0,680.0,Low,8.2,"['LO Cooler', 'LO Pressure Switch', 'LO Pump']","[19, 15, 7]","[{""part_name"": ""LO Cooler"", ""count"": 19, ""unit_cost"": 25.26, ""total_cost"": 480.0}, {""part_name"": ""LO Pressure Switch"", ""count"": 15, ""unit_cost"": 6.67, ""total_cost"": 100.0}, {""part_name"": ""LO Pump"", ""count"": 7, ""unit_cost"": 14.29, ""total_cost"": 100.0}]",903.1015854056559,60.77925489941306,150,6,1447.5470760233918,2.6542028178382493,10,2025-01-02,2025-12-22,Aux Engine,WARTSILA CORP,4L20D2,903.1015854056559,3.8932163757871767,5.0,True
WARTSILA CORP 4L20D2,Starting Air System,Aux Engine,WARTSILA CORP,4L20D2,2,3888.0,,,0.51440329218107,2,0,0,8,25,0,100.0,2025-04-15,2025-09-24,Other,33,8.487654320987653,"{'Other': {'count': 33, 'failure_rate': 8.487654320987653, 'mtbf': 121.5, 'vessels': 2}}",→,0,0,0,0,72.72727272727273,{'Other': 72.72727272727273},Other,72.72727272727273,,,False,,100.0,200.0,Low,97.0,"['Air Manifold', 'Actuator']","[116, 78]","[{""part_name"": ""Air Manifold"", ""count"": 116, ""unit_cost"": 0.86, ""total_cost"": 100.0}, {""part_name"": ""Actuator"", ""count"": 78, ""unit_cost"": 1.28, ""total_cost"": 100.0}]",903.1015854056559,330.51635196206473,150,6,1447.5470760233918,2.6542028178382493,10,2025-01-02,2025-12-22,Aux Engine,WARTSILA CORP,4L20D2,903.1015854056559,3.8932163757871767,,
WARTSILA CORP 4L20D2,Turbocharger,Aux Engine,WARTSILA CORP,4L20D2,6,1382.4,,,0.8680555555555555,1,4,0,30,89,0,100.0,2025-02-26,2025-12-11,Other,123,17.79513888888889,"{'Other': {'count': 123, 'failure_rate': 17.79513888888889, 'mtbf': 56.65573770491803, 'vessels': 1}}",→,0,0,0,0,98.3739837398374,{'Other': 98.3739837398374},Other,98.3739837398374,816.0,2136.0,True,communication,141.66666666666666,850.0,Low,5.333333333333333,"['Turbo Exhaust', 'Turbocharger']","[20, 12]","[{""part_name"": ""Turbo Exhaust"", ""count"": 20, ""unit_cost"": 10.0, ""total_cost"": 200.0}, {""part_name"": ""Turbocharger"", ""count"": 12, ""unit_cost"": 54.17, ""total_cost"": 650.0}]",903.1015854056559,53.072480697623014,150,6,1447.5470760233918,2.6542028178382493,10,2025-01-02,2025-12-22,Aux Engine,WARTSILA CORP,4L20D2,903.1015854056559,3.8932163757871767,4.0,True
WARTSILA CORP 645W4L20,Cooling water system,Aux Engine,WARTSILA CORP,645W4L20,1,,,,,1,0,0,0,7,0,100.0,2025-09-26,2025-09-26,LOW TEMPERATURE,7,7000.0,"{'LOW TEMPERATURE': {'count': 7, 'failure_rate': 7000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,1675.0,1675.0,Low,243.0,"['Cooler', 'JW Pump', 'JW Hose', 'JW Pump Seal', 'Transducer']","[142, 16, 15, 15, 15]","[{""part_name"": ""Cooler"", ""count"": 142, ""unit_cost"": 1.23, ""total_cost"": 175.0}, {""part_name"": ""JW Pump"", ""count"": 16, ""unit_cost"": 17.19, ""total_cost"": 275.0}, {""part_name"": ""JW Hose"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""JW Pump Seal"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""Transducer"", ""count"": 15, ""unit_cost"": 20.0, ""total_cost"": 300.0}, {""part_name"": ""JW Transducer"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Seal"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""JW Seal"", ""count"": 9, ""unit_cost"": 13.89, ""total_cost"": 125.0}, {""part_name"": ""Intercooler"", ""count"": 8, ""unit_cost"": 12.5, ""total_cost"": 100.0}]",903.1015854056559,,6,1,592.0,2.2522522522522523,3,2025-08-28,2025-11-10,Aux Engine,WARTSILA CORP,645W4L20,903.1015854056559,3.8932163757871767,,
WARTSILA CORP 645W4L20,Engine (General),Aux Engine,WARTSILA CORP,645W4L20,4,592.0,,,2.2522522522522523,1,0,0,0,24,0,100.0,2025-08-28,2025-11-10,ALARM,7,7000.0,"{'ALARM': {'count': 7, 'failure_rate': 7000.0, 'mtbf': 0.0, 'vessels': 1}, 'Other': {'count': 17, 'failure_rate': 9.572072072072071, 'mtbf': 111.0, 'vessels': 1}}",→,0,0,0,0,83.33333333333334,{'Other': 83.33333333333334},Other,83.33333333333334,,,False,,1527.5,6110.0,Low,225.25,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-34.448127479027185,6,1,592.0,2.2522522522522523,3,2025-08-28,2025-11-10,Aux Engine,WARTSILA CORP,645W4L20,903.1015854056559,3.8932163757871767,1.0,True
WARTSILA CORP 645W4L20,Starting Air System,Aux Engine,WARTSILA CORP,645W4L20,1,,,,,1,0,0,0,9,0,100.0,2025-09-24,2025-09-24,Other,9,9000.0,"{'Other': {'count': 9, 'failure_rate': 9000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,200.0,200.0,Low,194.0,"['Air Manifold', 'Actuator']","[116, 78]","[{""part_name"": ""Air Manifold"", ""count"": 116, ""unit_cost"": 0.86, ""total_cost"": 100.0}, {""part_name"": ""Actuator"", ""count"": 78, ""unit_cost"": 1.28, ""total_cost"": 100.0}]",903.1015854056559,,6,1,592.0,2.2522522522522523,3,2025-08-28,2025-11-10,Aux Engine,WARTSILA CORP,645W4L20,903.1015854056559,3.8932163757871767,,
WARTSILA CORP. 4L20D2,Cooling water system,Aux Engine,WARTSILA CORP.,4L20D2,1,,,,,1,0,0,2,8,0,100.0,2025-07-31,2025-07-31,Other,10,10000.0,"{'Other': {'count': 10, 'failure_rate': 10000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,1675.0,1675.0,Low,243.0,"['Cooler', 'JW Pump', 'JW Hose', 'JW Pump Seal', 'Transducer']","[142, 16, 15, 15, 15]","[{""part_name"": ""Cooler"", ""count"": 142, ""unit_cost"": 1.23, ""total_cost"": 175.0}, {""part_name"": ""JW Pump"", ""count"": 16, ""unit_cost"": 17.19, ""total_cost"": 275.0}, {""part_name"": ""JW Hose"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""JW Pump Seal"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""Transducer"", ""count"": 15, ""unit_cost"": 20.0, ""total_cost"": 300.0}, {""part_name"": ""JW Transducer"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Seal"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""JW Seal"", ""count"": 9, ""unit_cost"": 13.89, ""total_cost"": 125.0}, {""part_name"": ""Intercooler"", ""count"": 8, ""unit_cost"": 12.5, ""total_cost"": 100.0}]",903.1015854056559,,25,1,363.42857142857144,2.882599580712788,4,2025-01-02,2025-11-20,Aux Engine,WARTSILA CORP.,4L20D2,903.1015854056559,3.8932163757871767,,
WARTSILA CORP. 4L20D2,Engine (General),Aux Engine,WARTSILA CORP.,4L20D2,22,363.42857142857144,,,2.882599580712788,1,0,0,72,307,0,100.0,2025-01-06,2025-11-20,LOW TEMPERATURE,23,23000.0,"{'HIGH TEMPERATURE': {'count': 59, 'failure_rate': 35.11904761904762, 'mtbf': 28.96551724137931, 'vessels': 1}, 'LEAK': {'count': 21, 'failure_rate': 21000.0, 'mtbf': 0.0, 'vessels': 1}, 'LOW TEMPERATURE': {'count': 23, 'failure_rate': 23000.0, 'mtbf': 0.0, 'vessels': 1}, 'Other': {'count': 253, 'failure_rate': 35.61373873873874, 'mtbf': 28.19047619047619, 'vessels': 1}, 'STOPPED': {'count': 23, 'failure_rate': 23000.0, 'mtbf': 0.0, 'vessels': 1}}",→,0,0,0,0,98.94459102902374,{'Other': 98.94459102902374},Other,98.94459102902374,237.6,504.0,True,communication,277.72727272727275,6110.0,Low,40.95454545454545,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-59.75773076897808,25,1,363.42857142857144,2.882599580712788,4,2025-01-02,2025-11-20,Aux Engine,WARTSILA CORP.,4L20D2,903.1015854056559,3.8932163757871767,1.0,True
WARTSILA CORP. 4L20D2,Exhaust Valve,Aux Engine,WARTSILA CORP.,4L20D2,1,,,,,1,0,0,3,14,0,100.0,2025-01-02,2025-01-02,Other,17,17000.0,"{'Other': {'count': 17, 'failure_rate': 17000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,300.0,300.0,Low,76.0,['Exhaust'],[76],"[{""part_name"": ""Exhaust"", ""count"": 76, ""unit_cost"": 3.95, ""total_cost"": 300.0}]",903.1015854056559,,25,1,363.42857142857144,2.882599580712788,4,2025-01-02,2025-11-20,Aux Engine,WARTSILA CORP.,4L20D2,903.1015854056559,3.8932163757871767,,
WARTSILA CORP. 4L20D2,Hydraulic Hose,Aux Engine,WARTSILA CORP.,4L20D2,1,,,,,1,0,0,2,12,0,100.0,2025-01-21,2025-01-21,Other,14,14000.0,"{'Other': {'count': 14, 'failure_rate': 14000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,100.0,100.0,Low,73.0,['Flex Hose'],[73],"[{""part_name"": ""Flex Hose"", ""count"": 73, ""unit_cost"": 1.37, ""total_cost"": 100.0}]",903.1015854056559,,25,1,363.42857142857144,2.882599580712788,4,2025-01-02,2025-11-20,Aux Engine,WARTSILA CORP.,4L20D2,903.1015854056559,3.8932163757871767,,
WARTSILA QIYAO DIESEL CO. LTD. 4L20D2,Cooling water system,Aux Engine,WARTSILA QIYAO DIESEL CO. LTD.,4L20D2,7,1180.0,,,0.9887005649717514,1,2,0,22,100,0,100.0,2025-02-24,2025-12-16,LOW TEMPERATURE,46,21.062271062271062,"{'LOW TEMPERATURE': {'count': 46, 'failure_rate': 21.062271062271062, 'mtbf': 48.53333333333333, 'vessels': 1}, 'Other': {'count': 78, 'failure_rate': 18.571428571428573, 'mtbf': 54.54545454545455, 'vessels': 1}}",↑,0,0,0,0,97.58064516129032,{'Other': 97.58064516129032},Other,97.58064516129032,2100.0,728.0,False,communication,239.28571428571428,1675.0,Low,34.714285714285715,"['Cooler', 'JW Pump', 'JW Hose', 'JW Pump Seal', 'Transducer']","[142, 16, 15, 15, 15]","[{""part_name"": ""Cooler"", ""count"": 142, ""unit_cost"": 1.23, ""total_cost"": 175.0}, {""part_name"": ""JW Pump"", ""count"": 16, ""unit_cost"": 17.19, ""total_cost"": 275.0}, {""part_name"": ""JW Hose"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""JW Pump Seal"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""Transducer"", ""count"": 15, ""unit_cost"": 20.0, ""total_cost"": 300.0}, {""part_name"": ""JW Transducer"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Seal"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""JW Seal"", ""count"": 9, ""unit_cost"": 13.89, ""total_cost"": 125.0}, {""part_name"": ""Intercooler"", ""count"": 8, ""unit_cost"": 12.5, ""total_cost"": 100.0}]",903.1015854056559,30.660826984371493,50,1,1315.310769230769,1.3579075900431095,6,2025-01-16,2025-12-16,Aux Engine,WARTSILA QIYAO DIESEL CO. LTD.,4L20D2,903.1015854056559,3.8932163757871767,2.0,True
WARTSILA QIYAO DIESEL CO. LTD. 4L20D2,Engine (General),Aux Engine,WARTSILA QIYAO DIESEL CO. LTD.,4L20D2,27,298.15384615384613,,,3.48297213622291,1,10,0,116,487,0,100.0,2025-01-16,2025-12-05,HIGH TEMPERATURE,28,28000.0,"{'ALARM': {'count': 68, 'failure_rate': 20.833333333333332, 'mtbf': 48.71641791044776, 'vessels': 1}, 'HIGH TEMPERATURE': {'count': 28, 'failure_rate': 28000.0, 'mtbf': 0.0, 'vessels': 1}, 'Other': {'count': 410, 'failure_rate': 52.88957688338493, 'mtbf': 18.95354523227384, 'vessels': 1}, 'STOPPED': {'count': 107, 'failure_rate': 21.129541864139018, 'mtbf': 47.77358490566038, 'vessels': 1}}",→,0,0,0,0,93.96411092985318,{'Other': 93.96411092985318},Other,93.96411092985318,158.0,326.7692307692308,True,communication,226.2962962962963,6110.0,Low,33.370370370370374,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-66.98556940081983,50,1,1315.310769230769,1.3579075900431095,6,2025-01-16,2025-12-16,Aux Engine,WARTSILA QIYAO DIESEL CO. LTD.,4L20D2,903.1015854056559,3.8932163757871767,1.0,True
WARTSILA QIYAO DIESEL CO. LTD. 4L20D2,Fuel System,Aux Engine,WARTSILA QIYAO DIESEL CO. LTD.,4L20D2,4,2264.0,,,0.5889281507656066,1,0,0,11,45,0,100.0,2025-02-25,2025-12-05,Other,56,8.244994110718492,"{'Other': {'count': 56, 'failure_rate': 8.244994110718492, 'mtbf': 123.49090909090908, 'vessels': 1}}",→,0,0,0,0,78.57142857142857,{'Other': 78.57142857142857},Other,78.57142857142857,,,False,communication,93.75,375.0,Low,13.5,"['FO Injector', 'FO Pump']","[41, 13]","[{""part_name"": ""FO Injector"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""FO Pump"", ""count"": 13, ""unit_cost"": 17.31, ""total_cost"": 225.0}]",903.1015854056559,150.6916205869636,50,1,1315.310769230769,1.3579075900431095,6,2025-01-16,2025-12-16,Aux Engine,WARTSILA QIYAO DIESEL CO. LTD.,4L20D2,903.1015854056559,3.8932163757871767,5.0,True
